,1403-08-29,1403-08-30,1403-09-03,1403-09-04
09:35:55,[21824 np.float64(18670.0) np.float64(18660.0) 264815],[379895 np.float64(17910.0) np.float64(17900.0) 7943265],[500 np.float64(18770.0) np.float64(18730.0) 495098],[1000 np.float64(19280.0) np.float64(19170.0) 52671904]
09:35:56,[21824 np.float64(18670.0) np.float64(18660.0) 264815],[379895 np.float64(17910.0) np.float64(17900.0) 7940265],[500 np.float64(18770.0) np.float64(18730.0) 341093],[1000 np.float64(19280.0) np.float64(19170.0) 52671904]
09:35:57,[21824 np.float64(18670.0) np.float64(18660.0) 264815],[379895 np.float64(17910.0) np.float64(17900.0) 7918129],[500 np.float64(18770.0) np.float64(18730.0) 522202],[1000 np.float64(19280.0) np.float64(19170.0) 52671904]
09:35:58,[21824 np.float64(18670.0) np.float64(18650.0) 163684],[379895 np.float64(17910.0) np.float64(17900.0) 7910672],[500 np.float64(18770.0) np.float64(18730.0) 400202],[1000 np.float64(19280.0) np.float64(19170.0) 52720422]
09:35:59,[9824 np.float64(18670.0) np.float64(18650.0) 163684],[379795 np.float64(17910.0) np.float64(17900.0) 7910672],[500 np.float64(18770.0) np.float64(18730.0) 401020],[1000 np.float64(19280.0) np.float64(19170.0) 52720422]
09:36:00,[278 np.float64(18660.0) np.float64(18650.0) 163684],[279795 np.float64(17910.0) np.float64(17900.0) 7889658],[500 np.float64(18770.0) np.float64(18730.0) 264320],[1000 np.float64(19280.0) np.float64(19170.0) 52720422]
09:36:01,[778 np.float64(18660.0) np.float64(18650.0) 163684],[273643 np.float64(17910.0) np.float64(17900.0) 7889658],[500 np.float64(18770.0) np.float64(18730.0) 326814],[1000 np.float64(19280.0) np.float64(19170.0) 52720422]
09:36:02,[778 np.float64(18660.0) np.float64(18650.0) 163684],[273643 np.float64(17910.0) np.float64(17900.0) 7888423],[500 np.float64(18770.0) np.float64(18730.0) 287014],[1000 np.float64(19280.0) np.float64(19170.0) 52720422]
09:36:03,[778 np.float64(18660.0) np.float64(18650.0) 163684],[273643 np.float64(17910.0) np.float64(17900.0) 7888479],[500 np.float64(18770.0) np.float64(18730.0) 370273],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:04,[253291 np.float64(18680.0) np.float64(18670.0) 16398],[273643 np.float64(17910.0) np.float64(17900.0) 7888479],[500 np.float64(18770.0) np.float64(18730.0) 344533],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:05,[253291 np.float64(18680.0) np.float64(18670.0) 16398],[214741 np.float64(17940.0) np.float64(17910.0) 756357],[500 np.float64(18770.0) np.float64(18730.0) 61700],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:06,[253291 np.float64(18680.0) np.float64(18670.0) 16398],[214741 np.float64(17940.0) np.float64(17910.0) 758857],[462034 np.float64(18730.0) np.float64(18720.0) 30990],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:07,[253291 np.float64(18680.0) np.float64(18670.0) 16398],[214741 np.float64(17940.0) np.float64(17920.0) 1000],[462034 np.float64(18730.0) np.float64(18720.0) 80690],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:08,[263291 np.float64(18680.0) np.float64(18670.0) 16398],[214741 np.float64(17940.0) np.float64(17920.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 157766],[1000 np.float64(19280.0) np.float64(19170.0) 52720755]
09:36:09,[263291 np.float64(18680.0) np.float64(18670.0) 21747],[214741 np.float64(17940.0) np.float64(17920.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 157466],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:10,[258291 np.float64(18680.0) np.float64(18670.0) 21747],[214741 np.float64(17940.0) np.float64(17920.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 147466],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:11,[28343 np.float64(18670.0) np.float64(18650.0) 163684],[200212 np.float64(17940.0) np.float64(17910.0) 922831],[87793 np.float64(18730.0) np.float64(18720.0) 80690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:12,[363457 np.float64(18660.0) np.float64(18650.0) 163684],[200212 np.float64(17940.0) np.float64(17910.0) 922831],[244259 np.float64(18730.0) np.float64(18720.0) 78690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:13,[363457 np.float64(18660.0) np.float64(18650.0) 156684],[200212 np.float64(17940.0) np.float64(17910.0) 922831],[243959 np.float64(18730.0) np.float64(18720.0) 78690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:14,[357757 np.float64(18660.0) np.float64(18650.0) 156684],[200212 np.float64(17940.0) np.float64(17920.0) 1000],[300749 np.float64(18730.0) np.float64(18720.0) 78690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:15,[357757 np.float64(18660.0) np.float64(18650.0) 156684],[200212 np.float64(17940.0) np.float64(17920.0) 1000],[345192 np.float64(18730.0) np.float64(18720.0) 78690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:16,[357757 np.float64(18660.0) np.float64(18650.0) 156684],[200212 np.float64(17940.0) np.float64(17920.0) 100261],[305134 np.float64(18730.0) np.float64(18720.0) 78690],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:17,[358157 np.float64(18660.0) np.float64(18650.0) 201384],[200212 np.float64(17940.0) np.float64(17920.0) 99761],[380134 np.float64(18730.0) np.float64(18720.0) 85076],[1000 np.float64(19280.0) np.float64(19170.0) 52730755]
09:36:18,[358157 np.float64(18660.0) np.float64(18650.0) 204061],[200212 np.float64(17940.0) np.float64(17930.0) 1000],[136175 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52736255]
09:36:19,[358157 np.float64(18660.0) np.float64(18650.0) 201161],[220212 np.float64(17940.0) np.float64(17930.0) 1000],[136175 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52736255]
09:36:20,[358157 np.float64(18660.0) np.float64(18650.0) 151161],[220212 np.float64(17940.0) np.float64(17930.0) 187],[136175 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52736255]
09:36:21,[358157 np.float64(18660.0) np.float64(18650.0) 141161],[220212 np.float64(17940.0) np.float64(17930.0) 187],[135109 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:22,[358157 np.float64(18660.0) np.float64(18650.0) 141161],[8013 np.float64(17930.0) np.float64(17920.0) 99761],[135109 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:23,[357622 np.float64(18660.0) np.float64(18650.0) 135411],[8013 np.float64(17930.0) np.float64(17920.0) 99761],[135109 np.float64(18730.0) np.float64(18720.0) 185076],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:24,[412674 np.float64(18660.0) np.float64(18650.0) 135411],[8513 np.float64(17930.0) np.float64(17920.0) 99761],[500 np.float64(18770.0) np.float64(18730.0) 245025],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:25,[412674 np.float64(18660.0) np.float64(18620.0) 1157289],[8513 np.float64(17930.0) np.float64(17920.0) 99428],[500 np.float64(18770.0) np.float64(18730.0) 265525],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:26,[221000 np.float64(18650.0) np.float64(18620.0) 1157289],[108513 np.float64(17930.0) np.float64(17920.0) 99428],[500 np.float64(18770.0) np.float64(18730.0) 908735],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:27,[221000 np.float64(18650.0) np.float64(18620.0) 1157289],[158513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 908735],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:28,[220900 np.float64(18650.0) np.float64(18620.0) 1157289],[158513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 908735],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:29,[210900 np.float64(18650.0) np.float64(18620.0) 1094341],[158513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 768735],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:30,[210900 np.float64(18650.0) np.float64(18620.0) 1094341],[157513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 668735],[1000 np.float64(19280.0) np.float64(19170.0) 52742979]
09:36:31,[210900 np.float64(18650.0) np.float64(18620.0) 1094341],[157513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 649235],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:32,[160900 np.float64(18650.0) np.float64(18620.0) 1094341],[157513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 725818],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:33,[264900 np.float64(18650.0) np.float64(18620.0) 1094341],[157513 np.float64(17930.0) np.float64(17920.0) 104428],[500 np.float64(18770.0) np.float64(18730.0) 731150],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:34,[248842 np.float64(18650.0) np.float64(18620.0) 1094341],[156513 np.float64(17930.0) np.float64(17920.0) 100550],[500 np.float64(18770.0) np.float64(18730.0) 751815],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:35,[539574 np.float64(18650.0) np.float64(18620.0) 1092096],[156513 np.float64(17930.0) np.float64(17920.0) 100550],[500 np.float64(18770.0) np.float64(18730.0) 595025],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:36,[567917 np.float64(18650.0) np.float64(18620.0) 1092096],[156513 np.float64(17930.0) np.float64(17920.0) 100550],[500 np.float64(18770.0) np.float64(18730.0) 603589],[1000 np.float64(19280.0) np.float64(19170.0) 52732877]
09:36:37,[684573 np.float64(18650.0) np.float64(18620.0) 1092096],[156513 np.float64(17930.0) np.float64(17920.0) 100550],[313251 np.float64(18730.0) np.float64(18720.0) 265097],[1000 np.float64(19280.0) np.float64(19170.0) 53059074]
09:36:38,[684573 np.float64(18650.0) np.float64(18620.0) 1092096],[176725 np.float64(17940.0) np.float64(17920.0) 109113],[305251 np.float64(18730.0) np.float64(18720.0) 265097],[1000 np.float64(19280.0) np.float64(19170.0) 53059074]
09:36:39,[685073 np.float64(18650.0) np.float64(18620.0) 1092096],[176725 np.float64(17940.0) np.float64(17920.0) 109113],[329683 np.float64(18730.0) np.float64(18720.0) 265097],[1000 np.float64(19280.0) np.float64(19170.0) 53059074]
09:36:40,[694573 np.float64(18650.0) np.float64(18620.0) 1092096],[1000 np.float64(17930.0) np.float64(17920.0) 109113],[224683 np.float64(18730.0) np.float64(18720.0) 258839],[1000 np.float64(19280.0) np.float64(19170.0) 53059074]
09:36:41,[29500 np.float64(18640.0) np.float64(18620.0) 81707],[1000 np.float64(17930.0) np.float64(17920.0) 109113],[500 np.float64(18770.0) np.float64(18730.0) 781949],[1000 np.float64(19280.0) np.float64(19170.0) 53059074]
09:36:42,[129500 np.float64(18640.0) np.float64(18620.0) 81707],[176725 np.float64(17940.0) np.float64(17930.0) 41500],[500 np.float64(18770.0) np.float64(18730.0) 771949],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:43,[129500 np.float64(18640.0) np.float64(18630.0) 500],[176725 np.float64(17940.0) np.float64(17930.0) 41500],[500 np.float64(18770.0) np.float64(18730.0) 778949],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:44,[149500 np.float64(18640.0) np.float64(18630.0) 401500],[176225 np.float64(17940.0) np.float64(17930.0) 41500],[500 np.float64(18770.0) np.float64(18730.0) 908030],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:45,[149500 np.float64(18640.0) np.float64(18630.0) 401500],[176225 np.float64(17940.0) np.float64(17930.0) 41500],[500 np.float64(18770.0) np.float64(18730.0) 907760],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:46,[149000 np.float64(18640.0) np.float64(18630.0) 401500],[176225 np.float64(17940.0) np.float64(17930.0) 49766],[500 np.float64(18770.0) np.float64(18730.0) 907704],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:47,[139279 np.float64(18640.0) np.float64(18630.0) 401500],[134337 np.float64(17960.0) np.float64(17930.0) 49766],[500 np.float64(18770.0) np.float64(18730.0) 828869],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:48,[138779 np.float64(18640.0) np.float64(18630.0) 401500],[134337 np.float64(17960.0) np.float64(17930.0) 79766],[500 np.float64(18770.0) np.float64(18730.0) 838201],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:49,[138779 np.float64(18640.0) np.float64(18630.0) 426243],[134337 np.float64(17960.0) np.float64(17940.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 722847],[1000 np.float64(19280.0) np.float64(19170.0) 52739909]
09:36:50,[100086 np.float64(18640.0) np.float64(18630.0) 426243],[34176 np.float64(17970.0) np.float64(17960.0) 16000],[500 np.float64(18770.0) np.float64(18730.0) 666057],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:51,[100086 np.float64(18640.0) np.float64(18630.0) 416243],[34176 np.float64(17970.0) np.float64(17910.0) 910055],[500 np.float64(18770.0) np.float64(18730.0) 741057],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:52,[89771 np.float64(18640.0) np.float64(18630.0) 416243],[200000 np.float64(17960.0) np.float64(17910.0) 910055],[500 np.float64(18770.0) np.float64(18730.0) 741057],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:53,[89771 np.float64(18640.0) np.float64(18630.0) 406243],[200000 np.float64(17960.0) np.float64(17920.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 741057],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:54,[89771 np.float64(18640.0) np.float64(18630.0) 55521],[26328 np.float64(17930.0) np.float64(17910.0) 385311],[500 np.float64(18770.0) np.float64(18730.0) 737357],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:55,[44479 np.float64(18630.0) np.float64(18620.0) 80707],[26328 np.float64(17930.0) np.float64(17900.0) 7538522],[500 np.float64(18770.0) np.float64(18730.0) 790685],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:56,[93479 np.float64(18630.0) np.float64(18620.0) 80707],[26328 np.float64(17930.0) np.float64(17900.0) 7371457],[500 np.float64(18770.0) np.float64(18730.0) 779388],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:57,[93479 np.float64(18630.0) np.float64(18620.0) 80707],[26328 np.float64(17930.0) np.float64(17910.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 792356],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:58,[152479 np.float64(18630.0) np.float64(18620.0) 80707],[26328 np.float64(17930.0) np.float64(17910.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 789525],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:36:59,[152479 np.float64(18630.0) np.float64(18620.0) 30707],[26328 np.float64(17930.0) np.float64(17910.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 789525],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:00,[152479 np.float64(18630.0) np.float64(18620.0) 30707],[26328 np.float64(17930.0) np.float64(17910.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 814853],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:01,[152479 np.float64(18630.0) np.float64(18620.0) 30707],[26328 np.float64(17930.0) np.float64(17910.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 789053],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:02,[152479 np.float64(18630.0) np.float64(18620.0) 25707],[17328 np.float64(17930.0) np.float64(17910.0) 1373],[500 np.float64(18770.0) np.float64(18730.0) 861399],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:03,[150710 np.float64(18630.0) np.float64(18620.0) 5707],[17328 np.float64(17930.0) np.float64(17910.0) 1373],[500 np.float64(18770.0) np.float64(18730.0) 802855],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:04,[150710 np.float64(18630.0) np.float64(18620.0) 5707],[17328 np.float64(17930.0) np.float64(17910.0) 1373],[500 np.float64(18770.0) np.float64(18730.0) 750285],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:05,[150710 np.float64(18630.0) np.float64(18620.0) 2034],[21328 np.float64(17930.0) np.float64(17910.0) 7931],[500 np.float64(18770.0) np.float64(18730.0) 747785],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:06,[150710 np.float64(18630.0) np.float64(18620.0) 2034],[190334 np.float64(17960.0) np.float64(17930.0) 58672],[500 np.float64(18770.0) np.float64(18730.0) 690995],[1000 np.float64(19280.0) np.float64(19170.0) 52740434]
09:37:07,[150710 np.float64(18630.0) np.float64(18620.0) 2034],[190334 np.float64(17960.0) np.float64(17930.0) 58672],[500 np.float64(18770.0) np.float64(18730.0) 711966],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:08,[150710 np.float64(18630.0) np.float64(18620.0) 2034],[190334 np.float64(17960.0) np.float64(17930.0) 58672],[500 np.float64(18770.0) np.float64(18730.0) 711966],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:09,[432754 np.float64(18600.0) np.float64(18590.0) 220405],[190334 np.float64(17960.0) np.float64(17940.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 801497],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:10,[432754 np.float64(18600.0) np.float64(18590.0) 220405],[190334 np.float64(17960.0) np.float64(17910.0) 2373],[500 np.float64(18770.0) np.float64(18730.0) 773585],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:11,[432754 np.float64(18600.0) np.float64(18590.0) 220405],[38000 np.float64(17930.0) np.float64(17910.0) 6120],[500 np.float64(18770.0) np.float64(18730.0) 723585],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:12,[382754 np.float64(18600.0) np.float64(18590.0) 220405],[38000 np.float64(17930.0) np.float64(17910.0) 6120],[500 np.float64(18770.0) np.float64(18730.0) 722205],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:13,[150710 np.float64(18630.0) np.float64(18620.0) 612246],[38000 np.float64(17930.0) np.float64(17920.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 521222],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
09:37:14,[150710 np.float64(18630.0) np.float64(18620.0) 607246],[6674 np.float64(17910.0) np.float64(17900.0) 7605170],[500 np.float64(18770.0) np.float64(18730.0) 521222],[1000 np.float64(19280.0) np.float64(19170.0) 52740259]
