,1403-08-29,1403-08-30,1403-09-03,1403-09-04
11:20:14,[185 np.float64(1659.0) np.float64(1647.0) 1],[1 np.float64(1679.0) np.float64(1662.0) 180],[169 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:15,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:16,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:17,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:18,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:19,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:20,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2018.0) 135],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:21,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2017.0) 500],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:22,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 180],[150 np.float64(2030.0) np.float64(2017.0) 500],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:23,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 500],[96 np.float64(2769.0) np.float64(2752.0) 18]
11:20:24,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 500],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:25,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:26,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:27,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:28,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:29,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[10 np.float64(2768.0) np.float64(2752.0) 18]
11:20:30,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 18]
11:20:31,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 18]
11:20:32,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 18]
11:20:33,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 18]
11:20:34,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 18]
11:20:35,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 64]
11:20:36,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 64]
11:20:37,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[150 np.float64(2030.0) np.float64(2017.0) 400],[7 np.float64(2768.0) np.float64(2752.0) 64]
11:20:38,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 400],[466 np.float64(2770.0) np.float64(2769.0) 64]
11:20:39,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 400],[448 np.float64(2770.0) np.float64(2769.0) 63]
11:20:40,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 401],[448 np.float64(2770.0) np.float64(2769.0) 63]
11:20:41,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 401],[448 np.float64(2770.0) np.float64(2769.0) 63]
11:20:42,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 401],[37 np.float64(2760.0) np.float64(2752.0) 46]
11:20:43,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 12],[134 np.float64(2018.0) np.float64(2017.0) 401],[19 np.float64(2760.0) np.float64(2752.0) 46]
11:20:44,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 16],[134 np.float64(2018.0) np.float64(2017.0) 401],[19 np.float64(2760.0) np.float64(2752.0) 46]
11:20:45,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 16],[134 np.float64(2018.0) np.float64(2017.0) 401],[19 np.float64(2760.0) np.float64(2752.0) 46]
11:20:46,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1665.0) 16],[134 np.float64(2018.0) np.float64(2017.0) 401],[19 np.float64(2760.0) np.float64(2752.0) 64]
11:20:47,[185 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 132],[134 np.float64(2018.0) np.float64(2017.0) 401],[19 np.float64(2760.0) np.float64(2752.0) 64]
11:20:48,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 132],[134 np.float64(2018.0) np.float64(2017.0) 401],[448 np.float64(2770.0) np.float64(2752.0) 64]
11:20:49,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 111],[124 np.float64(2018.0) np.float64(2017.0) 401],[1 np.float64(2761.0) np.float64(2752.0) 64]
11:20:50,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 111],[123 np.float64(2018.0) np.float64(2017.0) 400],[1 np.float64(2762.0) np.float64(2752.0) 64]
11:20:51,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[123 np.float64(2018.0) np.float64(2017.0) 400],[1 np.float64(2762.0) np.float64(2752.0) 64]
11:20:52,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[123 np.float64(2018.0) np.float64(2017.0) 400],[1 np.float64(2763.0) np.float64(2752.0) 64]
11:20:53,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[123 np.float64(2018.0) np.float64(2017.0) 400],[1 np.float64(2764.0) np.float64(2752.0) 64]
11:20:54,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[123 np.float64(2018.0) np.float64(2003.0) 10],[1 np.float64(2764.0) np.float64(2752.0) 64]
11:20:55,[85 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[100 np.float64(2017.0) np.float64(2010.0) 50],[1 np.float64(2764.0) np.float64(2752.0) 64]
11:20:56,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[1 np.float64(2764.0) np.float64(2752.0) 64]
11:20:57,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[1 np.float64(2764.0) np.float64(2752.0) 64]
11:20:58,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[9 np.float64(2769.0) np.float64(2752.0) 74]
11:20:59,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[1 np.float64(2765.0) np.float64(2763.0) 10]
11:21:00,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[1 np.float64(2766.0) np.float64(2763.0) 10]
11:21:01,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[9 np.float64(2769.0) np.float64(2763.0) 10]
11:21:02,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:03,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:04,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:05,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:06,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:07,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:08,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[143 np.float64(2017.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:09,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:10,[92 np.float64(1659.0) np.float64(1646.0) 19],[1 np.float64(1679.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:11,[92 np.float64(1659.0) np.float64(1646.0) 19],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:12,[92 np.float64(1659.0) np.float64(1646.0) 19],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2010.0) 50],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:13,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:14,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:15,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[90 np.float64(2760.0) np.float64(2752.0) 74]
11:21:16,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:17,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:18,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:19,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 83],[50 np.float64(2016.0) np.float64(2003.0) 10],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:20,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 47],[50 np.float64(2016.0) np.float64(2003.0) 53],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:21,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[83 np.float64(2760.0) np.float64(2752.0) 74]
11:21:22,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[83 np.float64(2760.0) np.float64(2752.0) 75]
11:21:23,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[83 np.float64(2760.0) np.float64(2752.0) 75]
11:21:24,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2761.0) np.float64(2752.0) 75]
11:21:25,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2761.0) np.float64(2752.0) 57]
11:21:26,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2762.0) np.float64(2752.0) 57]
11:21:27,[609 np.float64(1641.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2762.0) np.float64(2752.0) 57]
11:21:28,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2763.0) np.float64(2752.0) 57]
11:21:29,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 53],[1 np.float64(2764.0) np.float64(2752.0) 57]
11:21:30,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 63],[1 np.float64(2765.0) np.float64(2752.0) 57]
11:21:31,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 63],[1 np.float64(2765.0) np.float64(2752.0) 57]
11:21:32,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 63],[1 np.float64(2766.0) np.float64(2752.0) 57]
11:21:33,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 63],[1 np.float64(2767.0) np.float64(2753.0) 10]
11:21:34,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[50 np.float64(2016.0) np.float64(2003.0) 63],[1 np.float64(2767.0) np.float64(2753.0) 10]
11:21:35,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1662.0) 26],[93 np.float64(2018.0) np.float64(2003.0) 63],[1 np.float64(2767.0) np.float64(2753.0) 10]
11:21:36,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 63],[1 np.float64(2768.0) np.float64(2753.0) 10]
11:21:37,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 63],[1 np.float64(2768.0) np.float64(2753.0) 10]
11:21:38,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 78],[60 np.float64(2769.0) np.float64(2753.0) 10]
11:21:39,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 78],[59 np.float64(2769.0) np.float64(2753.0) 10]
11:21:40,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 78],[59 np.float64(2769.0) np.float64(2753.0) 10]
11:21:41,[10 np.float64(1640.0) np.float64(1635.0) 50],[5 np.float64(1678.0) np.float64(1663.0) 40],[93 np.float64(2018.0) np.float64(2003.0) 78],[59 np.float64(2769.0) np.float64(2753.0) 10]
